Fund	Fund Description	Chart Section Level 1	Chart Section Level 2	Agency	Agency Description	Organization	Organization Description	Activity	Activity Description	Function	Function Description	Account	Account Description	Total Indicator	Balance Forward	YTD Debits	YTD Credits	Ending Balance	Prior Year YTD Balance
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	1000	Administration			2410	Rent City Vehicles	N	0	8538	0	8538	4161
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	1000	Administration			2685	Bus Tokens	N	0	460000	0	460000	300000
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	1000	Administration			2700	Conference Training & Travel	N	0	0	0	0	625
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	1000	Administration			2908	Background Check/Drug Screen	N	0	4000	0	4000	0
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	1000	Administration			3400	Materials & Supplies	N	0	420	0	420	6812
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	1000	Administration			4220	Life Insurance	N	0	11313	186	11127	10562
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	1000	Administration			4230	Medical Insurance	N	0	318745	5798	312947	301275
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	1000	Administration			4234	Disability Insurance	N	0	4730	123	4607	4242
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	1000	Administration			4238	Veba Funding	N	0	403200	0	403200	465600
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	1000	Administration			4240	Workers Comp	N	0	17000	0	17000	16500
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	1000	Administration			4250	Social Security-Employer	N	0	282790	4943	277847	221678
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	1000	Administration			4259	Retirement Contribution	N	0	739200	0	739200	752400
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	1000	Administration			4260	Insurance Premiums	N	0	43200	0	43200	13200
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	1000	Administration			4270	Dental Insurance	N	0	29472	525	28947	27796
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	1000	Administration			4280	Optical Insurance	N	0	3153	56	3097	2877
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	1000	Administration			4310	Municipal Service Charges	N	0	429000	0	429000	506400
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	1000	Administration			4440	Unemployment Compensation	N	0	16977	546	16431	15750
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	7019	Public Engagement			1100	Permanent Time Worked	N	0	0	0	0	35630
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	7019	Public Engagement			4220	Life Insurance	N	0	0	0	0	144
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	7019	Public Engagement			4234	Disability Insurance	N	0	0	0	0	30
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	7019	Public Engagement			4250	Social Security-Employer	N	0	0	0	0	2712
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	7019	Public Engagement			4270	Dental Insurance	N	0	0	0	0	392
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	7019	Public Engagement			4280	Optical Insurance	N	0	0	0	0	40
0061	Alternative Transportation	EXPENSES		046	Systems Planning	8500	System Planning	7019	Public Engagement			4440	Unemployment Compensation	N	0	0	0	0	167
0061	Alternative Transportation	EXPENSES		050	Planning	3360	Planning	3360	Planning			1100	Permanent Time Worked	N	0	490426	8622	481804	438876
0061	Alternative Transportation	EXPENSES		050	Planning	3360	Planning	3360	Planning			1102	Other Paid Time Off	N	0	8620	0	8620	0
0061	Alternative Transportation	EXPENSES		050	Planning	3360	Planning	3360	Planning			1121	Vacation Used	N	0	12930	0	12930	53100
0061	Alternative Transportation	EXPENSES		050	Planning	3360	Planning	3360	Planning			1131	Comp Time Used	N	0	0	0	0	2924
0061	Alternative Transportation	EXPENSES		050	Planning	3360	Planning	3360	Planning			1141	Personal Leave Used	N	0	17240	0	17240	16992
0061	Alternative Transportation	EXPENSES		050	Planning	3360	Planning	3360	Planning			1151	Sick Time Used	N	0	3233	0	3233	4249
0061	Alternative Transportation	EXPENSES		050	Planning	3360	Planning	3360	Planning			1161	Holiday	N	0	28015	0	28015	31860
0061	Alternative Transportation	EXPENSES		050	Planning	3360	Planning	3360	Planning			4220	Life Insurance	N	0	175	2	173	186
0061	Alternative Transportation	EXPENSES		050	Planning	3360	Planning	3360	Planning			4230	Medical Insurance	N	0	87877	1598	86279	96448
0061	Alternative Transportation	EXPENSES		050	Planning	3360	Planning	3360	Planning			4238	Veba Funding	N	0	100800	0	100800	116400
0061	Alternative Transportation	EXPENSES		050	Planning	3360	Planning	3360	Planning			4240	Workers Comp	N	0	13600	0	13600	13400
0061	Alternative Transportation	EXPENSES		050	Planning	3360	Planning	3360	Planning			4250	Social Security-Employer	N	0	42056	650	41406	41173
0061	Alternative Transportation	EXPENSES		050	Planning	3360	Planning	3360	Planning			4259	Retirement Contribution	N	0	141600	0	141600	146400
0061	Alternative Transportation	EXPENSES		050	Planning	3360	Planning	3360	Planning			4270	Dental Insurance	N	0	7959	144	7815	8611
0061	Alternative Transportation	EXPENSES		050	Planning	3360	Planning	3360	Planning			4280	Optical Insurance	N	0	859	16	843	893
0061	Alternative Transportation	EXPENSES		050	Planning	3360	Planning	3360	Planning			4440	Unemployment Compensation	N	0	0	0	0	930
0062	Street Millage Fund	ASSETS										2212	Due From Other Gov Units	N	116832882	0	116832882	0	0
0062	Street Millage Fund	ASSETS										2218	Accounts Receivable	N	0	333224481	137606085	195618396	0
0062	Street Millage Fund	ASSETS										2237	Assess Rec Prop Curb	N	4151635	0	1087139	3064496	4959362
0062	Street Millage Fund	ASSETS										2239	Assess Rec Sidewalk	N	3609747	0	465068	3144679	3672718
0062	Street Millage Fund	ASSETS										2244	Improvement Chgs Receivable	N	163729	0	0	163729	187119
0062	Street Millage Fund	ASSETS										2400.0099	Equity In Pooled cash & investments	N	1711909728	1439549926	1354267470	1797192184	1566140201
0062	Street Millage Fund	ASSETS										2402	Taxes Rec Delinquent Invoices	N	0	432354	23627	408727	139200
0062	Street Millage Fund	ASSETS										2699	Allow For Uncoll Persnl Pr Tax	N	-4125210	0	0	-4125210	-3869688
0062	Street Millage Fund	ASSETS										2P00.2003	Taxes Rec - Personal Property 2003	N	0	0	0	0	9684
0062	Street Millage Fund	ASSETS										2P00.2004	Taxes Rec - Personal Property 2004	N	135	0	0	135	0
0062	Street Millage Fund	ASSETS										2P00.2005	Taxes Rec - Personal Property 2005	N	1306	0	0	1306	1203
0062	Street Millage Fund	ASSETS										2P00.2006	Taxes Rec - Personal Property 2006	N	3546	0	0	3546	10954
0062	Street Millage Fund	ASSETS										2P00.2007	Taxes Rec - Personal Property 2007	N	13658	0	0	13658	24946
0062	Street Millage Fund	ASSETS										2P00.2008	Taxes Rec - Personal Property 2008	N	49707	0	0	49707	151207
0062	Street Millage Fund	ASSETS										2P00.2009	Taxes Rec - Personal Property 2009	N	79922	0	590	79332	604732
0062	Street Millage Fund	ASSETS										2P00.2010	Taxes Rec - Personal Property 2010	N	500883	0	10918	489965	601024
0062	Street Millage Fund	ASSETS										2P00.2011	Taxes Rec - Personal Property 2011	N	472543	0	14287	458256	577009
0062	Street Millage Fund	ASSETS										2P00.2012	Taxes Rec - Personal Property 2012	N	765804	0	232532	533272	785272
0062	Street Millage Fund	ASSETS										2P00.2013	Taxes Rec - Personal Property 2013	N	1089726	0	165175	924551	987684
0062	Street Millage Fund	ASSETS										2p00.2014	Taxes Rec - Personal Property 2014	N	1343558	0	139270	1204288	1450735
0062	Street Millage Fund	ASSETS										2P00.2015	Taxes Rec - Personal Property 2015	N	0	46982597	44162936	2819661	0
0062	Street Millage Fund	ASSETS										2R00.2014	Taxes Rec - Real Property 2014	N	0	0	0	0	34850755
0062	Street Millage Fund	ASSETS										2R00.2015	Taxes Rec - Real Property 2015	N	0	998200888	975347067	22853821	0
0062	Street Millage Fund	LIABILITIES AND FUND EQUITY	LIABILITIES									4001	Accounts Payable	N	-174848030	1140432658	995948531	-30363903	-27556718
0062	Street Millage Fund	LIABILITIES AND FUND EQUITY	LIABILITIES									4002	Accrued Payroll	N	-6414366	6414366	0	0	0
0062	Street Millage Fund	LIABILITIES AND FUND EQUITY	LIABILITIES									4015	Accounts Payable/Miscellaneous	N	-60691719	60691719	0	0	0
0062	Street Millage Fund	LIABILITIES AND FUND EQUITY	LIABILITIES									4630	Retainages Payable	N	-28582904	4000000	24833790	-49416694	-12000000
0062	Street Millage Fund	LIABILITIES AND FUND EQUITY	LIABILITIES									5551	Deferred Revenue	N	-59761691	0	0	-59761691	-187119
0062	Street Millage Fund	LIABILITIES AND FUND EQUITY	FUND EQUITY									6606	Fund Balance	N	-1506564589	0	0	-1506564589	-1601985080
0062	Street Millage Fund	REVENUES		018	Finance	1000	Administration	0000	Revenue			6200	Investment Income	N	0	2116154	10025733	-7909579	-9946579
0062	Street Millage Fund	REVENUES		018	Finance	1000	Administration	0000	Revenue			6203	Interest/Dividends	N	0	0	0	0	4815000
0062	Street Millage Fund	REVENUES		040	Public Services	9084	2014 Annual Street Resurfacing	0000	Revenue			6814	Construction Reimbursement	N	0	0	0	0	-957937
0062	Street Millage Fund	REVENUES		040	Public Services	9086	Springwater Improvements	0000	Revenue			2710.0081	Operating Transfers 0081	N	0	0	7052881	-7052881	0
0062	Street Millage Fund	REVENUES		040	Public Services	9086	Springwater Improvements	0000	Revenue			2710.0093	Operating Transfers 0093	N	0	0	3982118	-3982118	0
0062	Street Millage Fund	REVENUES		040	Public Services	9091	2014 Sidewalk Repl/Repairs	0000	Revenue			6814	Construction Reimbursement	N	0	0	44352	-44352	-8000
0062	Street Millage Fund	REVENUES		040	Public Services	9111	2015 Annual Street Resurfacing	0000	Revenue			6814	Construction Reimbursement	N	0	86442133	332912129	-246469996	0
0062	Street Millage Fund	REVENUES		040	Public Services	9137	Stadium - Hutchins to Kipke	0000	Revenue			2710.0069	Operating Transfers 0069	N	0	0	2540733	-2540733	0
0062	Street Millage Fund	REVENUES		040	Public Services	9137	Stadium - Hutchins to Kipke	0000	Revenue			2710.0093	Operating Transfers 0093	N	0	0	3580126	-3580126	0
0062	Street Millage Fund	REVENUES		040	Public Services	9159	2015 Sidewalk Replacement/Repair	0000	Revenue			6814	Construction Reimbursement	N	0	0	380000	-380000	0
0062	Street Millage Fund	REVENUES		040	Public Services	9188	Geddes Sidewalk	0000	Revenue			2710.0010	Operating Transfers 0010	N	0	36428500	36428500	0	0
0062	Street Millage Fund	REVENUES		040	Public Services	9703	E Stadium Bridges Replacement	0000	Revenue			2180	US Dept Of Trans - Grant	N	0	12587382	572422	12014960	0
0062	Street Millage Fund	REVENUES		040	Public Services	9777	Geddes Ave Improvements	0000	Revenue			2710.0010	Operating Transfers 0010	N	0	0	36428500	-36428500	0
0062	Street Millage Fund	REVENUES		040	Public Services	9777	Geddes Ave Improvements	0000	Revenue			2710.0069	Operating Transfers 0069	N	0	0	17373922	-17373922	0
0062	Street Millage Fund	REVENUES		040	Public Services	9777	Geddes Ave Improvements	0000	Revenue			2710.0093	Operating Transfers 0093	N	0	0	1235997	-1235997	0
0062	Street Millage Fund	REVENUES		040	Public Services	9828	Miller Ave - Maple to Newport	0000	Revenue			2710.0069	Operating Transfers 0069	N	0	0	259654	-259654	0
0062	Street Millage Fund	REVENUES		040	Public Services	9828	Miller Ave - Maple to Newport	0000	Revenue			2710.0075	Operating Transfers 0075	N	0	0	36657	-36657	0
0062	Street Millage Fund	REVENUES		040	Public Services	9828	Miller Ave - Maple to Newport	0000	Revenue			2710.0093	Operating Transfers 0093	N	0	0	232395	-232395	0
0062	Street Millage Fund	REVENUES		040	Public Services	9857	Dexter Ave Impr-W Huron/N Maple	0000	Revenue			2710.0081	Operating Transfers 0081	N	0	0	88730	-88730	0
0062	Street Millage Fund	REVENUES		040	Public Services	9857	Dexter Ave Impr-W Huron/N Maple	0000	Revenue			2710.0093	Operating Transfers 0093	N	0	10242	0	10242	0
0062	Street Millage Fund	REVENUES		040	Public Services	9861	Packard/Hill Resurfacing	0000	Revenue			2710.0093	Operating Transfers 0093	N	0	0	3923763	-3923763	0
0062	Street Millage Fund	REVENUES		040	Public Services	9867	Stone School Road Improvements	0000	Revenue			1620	Special Asses - Curb & Gutter	N	0	0	0	0	-3505084
0062	Street Millage Fund	REVENUES		040	Public Services	9867	Stone School Road Improvements	0000	Revenue			1625	Special Asses - Sidewalks	N	0	0	0	0	-1994566
0062	Street Millage Fund	REVENUES		040	Public Services	9867	Stone School Road Improvements	0000	Revenue			2710.0069	Operating Transfers 0069	N	0	0	46462799	-46462799	0
0062	Street Millage Fund	REVENUES		040	Public Services	9867	Stone School Road Improvements	0000	Revenue			2710.0075	Operating Transfers 0075	N	0	0	1483851	-1483851	0
0062	Street Millage Fund	REVENUES		040	Public Services	9867	Stone School Road Improvements	0000	Revenue			2710.0093	Operating Transfers 0093	N	0	0	39280960	-39280960	0
0062	Street Millage Fund	REVENUES		040	Public Services	9873	Madison Impr-Seventh to Main 	0000	Revenue			2710.0069	Operating Transfers 0069	N	0	0	268713	-268713	0
0062	Street Millage Fund	REVENUES		040	Public Services	9873	Madison Impr-Seventh to Main 	0000	Revenue			2710.0093	Operating Transfers 0093	N	0	0	124759	-124759	0
0062	Street Millage Fund	REVENUES		040	Public Services	9874	PontiacTrail Imp-Skydale to M-14	0000	Revenue			1620	Special Asses - Curb & Gutter	N	0	0	0	0	-1468602
0062	Street Millage Fund	REVENUES		040	Public Services	9874	PontiacTrail Imp-Skydale to M-14	0000	Revenue			1625	Special Asses - Sidewalks	N	0	0	0	0	-1678196
0062	Street Millage Fund	REVENUES		040	Public Services	9874	PontiacTrail Imp-Skydale to M-14	0000	Revenue			2710.0075	Operating Transfers 0075	N	0	0	2738783	-2738783	0
0062	Street Millage Fund	REVENUES		040	Public Services	9874	PontiacTrail Imp-Skydale to M-14	0000	Revenue			2710.0081	Operating Transfers 0081	N	0	0	219102	-219102	0
0062	Street Millage Fund	REVENUES		040	Public Services	9874	PontiacTrail Imp-Skydale to M-14	0000	Revenue			2710.0093	Operating Transfers 0093	N	0	0	492980	-492980	0
0062	Street Millage Fund	REVENUES		070	Public Services Administration	1000	Administration	0000	Revenue			1120	Street Resurfacing Levy	N	0	0	983702103	-983702103	-960509223
0062	Street Millage Fund	REVENUES		070	Public Services Administration	1000	Administration	0000	Revenue			1126	Sidewalk Levy	N	0	0	61481382	-61481382	-60031826
0062	Street Millage Fund	REVENUES		070	Public Services Administration	1000	Administration	0000	Revenue			1340	Penalties/Delinquent Special Assessments & Taxes	N	0	51	21748	-21697	-709
0062	Street Millage Fund	REVENUES		070	Public Services Administration	1000	Administration	0000	Revenue			1626	Special Asses - Road Impr	N	0	0	0	0	-345336
0062	Street Millage Fund	REVENUES		070	Public Services Administration	1000	Administration	0000	Revenue			2710.0049	Operating Transfers 0049	N	0	40122200	160488800	-120366600	0
0062	Street Millage Fund	REVENUES		070	Public Services Administration	1000	Administration	0000	Revenue			2710.0057	Operating Transfers 0057	N	0	1334200	5336800	-4002600	0
0062	Street Millage Fund	REVENUES		070	Public Services Administration	1000	Administration	0000	Revenue			6814	Construction Reimbursement	N	0	104245500	0	104245500	0
0062	Street Millage Fund	EXPENSES		019	Non-Departmental	1113	Tax Refunds	1810	Tax Refunds			4511	Tax Refunds	N	0	0	0	0	-836792
0062	Street Millage Fund	EXPENSES		040	Public Services	4500	Engineering	9042	Street Resurf Contingency			4260	Insurance Premiums	N	0	43200	0	43200	18000
0062	Street Millage Fund	EXPENSES		040	Public Services	4500	Engineering	9042	Street Resurf Contingency			4310	Municipal Service Charges	N	0	16021200	0	16021200	15403200
0062	Street Millage Fund	EXPENSES		040	Public Services	4500	Engineering	9042	Street Resurf Contingency			4420	Transfer To Other Funds	N	0	4596800	1149200	3447600	4683498
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7016	Design			1200	Temporary Pay	N	0	0	0	0	1300
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7016	Design			4250	Social Security-Employer	N	0	0	0	0	100
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7016	Design			4440	Unemployment Compensation	N	0	0	0	0	32
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7016	Design			4540	Burden	N	0	0	0	0	1495
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7017	Construction			1100	Permanent Time Worked	N	0	0	0	0	378716
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7017	Construction			1200	Temporary Pay	N	0	0	0	0	14950
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7017	Construction			2410	Rent City Vehicles	N	0	0	0	0	16819
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7017	Construction			4220	Life Insurance	N	0	0	0	0	1616
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7017	Construction			4230	Medical Insurance	N	0	0	0	0	56958
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7017	Construction			4234	Disability Insurance	N	0	0	0	0	599
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7017	Construction			4250	Social Security-Employer	N	0	0	0	0	29770
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7017	Construction			4270	Dental Insurance	N	0	0	0	0	5087
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7017	Construction			4280	Optical Insurance	N	0	0	0	0	526
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7017	Construction			4440	Unemployment Compensation	N	0	0	0	0	657
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7017	Construction			4540	Burden	N	0	0	0	0	395524
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7017	Construction			5195	Infrastructure	N	0	11846786	0	11846786	50932000
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7018	Field Ops Charges			1100	Permanent Time Worked	N	0	193408	193408	0	849794
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7018	Field Ops Charges			1401	Overtime Paid-Permanent	N	0	0	0	0	20853
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7018	Field Ops Charges			2410	Rent City Vehicles	N	0	0	0	0	828892
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7018	Field Ops Charges			3400	Materials & Supplies	N	0	0	0	0	493068
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7018	Field Ops Charges			4220	Life Insurance	N	0	76	76	0	1767
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7018	Field Ops Charges			4230	Medical Insurance	N	0	41474	41474	0	50209
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7018	Field Ops Charges			4250	Social Security-Employer	N	0	14795	14795	0	66063
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7018	Field Ops Charges			4270	Dental Insurance	N	0	3759	3759	0	4482
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7018	Field Ops Charges			4280	Optical Insurance	N	0	402	402	0	466
0062	Street Millage Fund	EXPENSES		040	Public Services	9073	Ann Arbor-Saline Rd Resurfacing	7018	Field Ops Charges			4540	Burden	N	0	242962	151583	91379	1917813
0062	Street Millage Fund	EXPENSES		040	Public Services	9080	Duncan Street Impr	9000	Capital Outlay			4420	Transfer To Other Funds	N	0	3211796	0	3211796	0
0062	Street Millage Fund	EXPENSES		040	Public Services	9083	Russell/Redeemer/Russett Wtr Mn 	9000	Capital Outlay			4420	Transfer To Other Funds	N	0	37751687	0	37751687	0
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7016	Design			1100	Permanent Time Worked	N	0	0	0	0	218815
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7016	Design			1401	Overtime Paid-Permanent	N	0	0	0	0	7220
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7016	Design			2410	Rent City Vehicles	N	0	0	0	0	3572
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7016	Design			4220	Life Insurance	N	0	0	0	0	556
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7016	Design			4230	Medical Insurance	N	0	0	0	0	11308
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7016	Design			4234	Disability Insurance	N	0	0	0	0	27
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7016	Design			4250	Social Security-Employer	N	0	0	0	0	17168
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7016	Design			4270	Dental Insurance	N	0	0	0	0	1010
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7016	Design			4280	Optical Insurance	N	0	0	0	0	104
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7016	Design			4540	Burden	N	0	0	0	0	179748
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7017	Construction			1100	Permanent Time Worked	N	0	170312	0	170312	2467589
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7017	Construction			1131	Comp Time Used	N	0	0	0	0	105400
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7017	Construction			1200	Temporary Pay	N	0	0	0	0	4207975
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7017	Construction			1201	Temporary Pay Overtime	N	0	0	0	0	926699
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7017	Construction			1401	Overtime Paid-Permanent	N	0	0	0	0	590237
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7017	Construction			2100	Professional Services	N	0	0	0	0	3299117
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7017	Construction			2410	Rent City Vehicles	N	0	0	0	0	689629
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7017	Construction			3400	Materials & Supplies	N	0	0	0	0	5500
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7017	Construction			4220	Life Insurance	N	0	286	0	286	8037
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7017	Construction			4230	Medical Insurance	N	0	36150	0	36150	492566
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7017	Construction			4234	Disability Insurance	N	0	243	0	243	1402
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7017	Construction			4250	Social Security-Employer	N	0	12719	0	12719	631320
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7017	Construction			4270	Dental Insurance	N	0	3277	0	3277	43986
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7017	Construction			4280	Optical Insurance	N	0	350	0	350	4561
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7017	Construction			4440	Unemployment Compensation	N	0	0	0	0	28122
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7017	Construction			4540	Burden	N	0	255468	0	255468	7848312
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7017	Construction			5195	Infrastructure	N	0	0	0	0	182334890
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7018	Field Ops Charges			1100	Permanent Time Worked	N	0	0	0	0	578702
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7018	Field Ops Charges			1401	Overtime Paid-Permanent	N	0	0	0	0	4729
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7018	Field Ops Charges			2410	Rent City Vehicles	N	0	0	0	0	482690
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7018	Field Ops Charges			3400	Materials & Supplies	N	0	0	0	0	873849
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7018	Field Ops Charges			4220	Life Insurance	N	0	0	0	0	766
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7018	Field Ops Charges			4230	Medical Insurance	N	0	0	0	0	110913
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7018	Field Ops Charges			4250	Social Security-Employer	N	0	0	0	0	43639
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7018	Field Ops Charges			4270	Dental Insurance	N	0	0	0	0	9908
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7018	Field Ops Charges			4280	Optical Insurance	N	0	0	0	0	1027
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7018	Field Ops Charges			4540	Burden	N	0	0	0	0	987664
0062	Street Millage Fund	EXPENSES		040	Public Services	9084	2014 Annual Street Resurfacing	7019	Public Engagement			3100	Postage	N	0	0	0	0	194
0062	Street Millage Fund	EXPENSES		040	Public Services	9085	Arbor Oaks Water Main Replace	9000	Capital Outlay			4420	Transfer To Other Funds	N	0	371354	0	371354	0
0062	Street Millage Fund	EXPENSES		040	Public Services	9086	Springwater Improvements	7016	Design			1100	Permanent Time Worked	N	0	0	0	0	58155
0062	Street Millage Fund	EXPENSES		040	Public Services	9086	Springwater Improvements	7016	Design			2100	Professional Services	N	0	1131800	0	1131800	0
0062	Street Millage Fund	EXPENSES		040	Public Services	9086	Springwater Improvements	7016	Design			4220	Life Insurance	N	0	0	0	0	117
0062	Street Millage Fund	EXPENSES		040	Public Services	9086	Springwater Improvements	7016	Design			4230	Medical Insurance	N	0	0	0	0	10833
0062	Street Millage Fund	EXPENSES		040	Public Services	9086	Springwater Improvements	7016	Design			4234	Disability Insurance	N	0	0	0	0	168
0062	Street Millage Fund	EXPENSES		040	Public Services	9086	Springwater Improvements	7016	Design			4250	Social Security-Employer	N	0	0	0	0	4436
0062	Street Millage Fund	EXPENSES		040	Public Services	9086	Springwater Improvements	7016	Design			4270	Dental Insurance	N	0	0	0	0	968
